"AllTags","Type","Team","Contact","ResourceId","Finding","FindingLink","DateIdentified"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sncapiprdrgp001/providers/microsoft.web/sites/sndiprdlpcfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsncapiprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsndiprdlpcfap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sncapiprdrgp001/providers/microsoft.web/sites/sndiprdclkfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsncapiprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsndiprdclkfap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/cxevhprdrgp001/providers/microsoft.web/sites/sncxevhprdfnc001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fcxevhprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsncxevhprdfnc001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap002","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap002","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap003","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap003","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap004","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap004","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap005","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap005","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snwfmctprd1fap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnwfmctprd1fap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sniicsmgprdrgp001/providers/microsoft.web/sites/afas-iics-codemigrate","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsniicsmgprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fafas-iics-codemigrate","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninuprdrgp001/providers/microsoft.web/sites/hdprdfnc001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninuprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fhdprdfnc001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninvprdrgp001/providers/microsoft.web/sites/sninvprdfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninvprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninvprdfap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninvprdrgp001/providers/microsoft.web/sites/sninvprdfapeml","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninvprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninvprdfapeml","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninvprdrgp001/providers/microsoft.web/sites/sninvprdfaptrg","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninvprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninvprdfaptrg","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap006","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap006","3/15/2022 3:49:27 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SNCAPIPRDRGP001/providers/Microsoft.Compute/virtualMachines/sncapiprdemlvm001","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSNCAPIPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsncapiprdemlvm001","12/7/2021 1:50:38 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SASPRDRGP001/providers/Microsoft.Compute/virtualMachines/snviya-nfs-vm","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSASPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsnviya-nfs-vm","10/15/2021 1:50:38 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SASPRDRGP001/providers/Microsoft.Compute/virtualMachines/snviya-jump-vm","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSASPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsnviya-jump-vm","10/15/2021 1:50:38 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SNTRILPRDRGP001/providers/Microsoft.Compute/virtualMachines/sntrilprdvm001","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSNTRILPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsntrilprdvm001","11/4/2021 1:50:40 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SNTRILPRDRGP001/providers/Microsoft.Compute/virtualMachines/sntrilprdrgp002","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSNTRILPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsntrilprdrgp002","11/4/2021 1:50:40 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SASPRDRGP001/providers/Microsoft.Compute/virtualMachines/snviya-admin-vm","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSASPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsnviya-admin-vm","11/3/2021 1:50:42 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/NETWKPRDRGP002/providers/Microsoft.Compute/virtualMachines/vm-netutilslinux-prd-ncus-01","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fNETWKPRDRGP002%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fvm-netutilslinux-prd-ncus-01","5/4/2022 1:50:40 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/RG-CLOUDPC-PRD-NCUS-01/providers/Microsoft.Compute/virtualMachines/AZ002WIN10","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fRG-CLOUDPC-PRD-NCUS-01%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fAZ002WIN10","4/29/2022 1:50:43 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/ALABDEVRGP001/providers/Microsoft.Compute/virtualMachines/snpbigsynprd1vm001","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fALABDEVRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2fsnpbigsynprd1vm001","6/24/2021 9:03:17 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourceGroups/SHRDSVCPRDRGP001/providers/Microsoft.Compute/virtualMachines/infoblxprdinf001","Log Analytics agent should be installed on virtual machines","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/d1db3318-01ff-16de-29eb-28b344515626/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourceGroups%2fSHRDSVCPRDRGP001%2fproviders%2fMicrosoft.Compute%2fvirtualMachines%2finfoblxprdinf001","3/14/2021 12:00:00 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninuprdrgp001/providers/microsoft.web/sites/sninuprdaps003","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninuprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninuprdaps003","5/13/2022 3:49:11 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninvprdrgp001/providers/microsoft.web/sites/sninvprdaps001","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninvprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninvprdaps001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninuprdrgp001/providers/microsoft.web/sites/sninuprdaps002","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninuprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninuprdaps002","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninuprdrgp001/providers/microsoft.web/sites/sninuprdaps001","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninuprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsninuprdaps001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninuprdrgp001/providers/microsoft.web/sites/hdapps","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninuprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fhdapps","2/13/2022 3:49:15 PM"
"@{hidden-related:/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/NCUS-WEB-REDIRECT-1/providers/Microsoft.Web/serverfarms/NCUS-WebAppS1-01=empty}","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/ncus-web-redirect-1/providers/microsoft.web/sites/thewink","FTPS should be required in web apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/19beaa2a-a126-b4dd-6d35-617f6cc83fca/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fncus-web-redirect-1%2fproviders%2fmicrosoft.web%2fsites%2fthewink","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/cxevhprdrgp001/providers/Microsoft.Sql/servers/sncxevhprdsql001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fcxevhprdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsncxevhprdsql001","6/12/2021 3:49:10 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sndi3prdrgp001/providers/Microsoft.Sql/servers/sndi3prdass001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsndi3prdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsndi3prdass001","6/12/2021 3:49:10 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sndiprdrgp001/providers/Microsoft.Sql/servers/sndicmprdass001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsndiprdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsndicmprdass001","6/12/2021 3:49:10 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sninvprdrgp001/providers/Microsoft.Sql/servers/sninvprdass001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsninvprdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsninvprdass001","6/12/2021 3:49:10 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snpflyrprdrgp001/providers/Microsoft.Sql/servers/snpflyrprdass001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnpflyrprdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsnpflyrprdass001","3/14/2021 12:00:00 AM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/Microsoft.Sql/servers/snfqctprdass001","SQL servers should have vulnerability assessment configured","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/1db4f204-cb5a-4c9c-9254-7556403ce51c/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fMicrosoft.Sql%2fservers%2fsnfqctprdass001","12/7/2021 3:49:19 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sncapiprdrgp001/providers/microsoft.web/sites/sndiprdlpcfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsncapiprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsndiprdlpcfap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sncapiprdrgp001/providers/microsoft.web/sites/sndiprdclkfap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsncapiprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsndiprdclkfap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/cxevhprdrgp001/providers/microsoft.web/sites/sncxevhprdfnc001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fcxevhprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsncxevhprdfnc001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap002","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap002","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap003","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap003","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap004","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap004","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snfqctprd1fap005","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnfqctprd1fap005","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/snfqctprdrgp001/providers/microsoft.web/sites/snwfmctprd1fap001","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsnfqctprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fsnwfmctprd1fap001","2/13/2022 3:49:15 PM"
"System.Object[]","","","","/subscriptions/293862ec-18f4-4283-a3b0-06549e36f8e1/resourcegroups/sniicsmgprdrgp001/providers/microsoft.web/sites/afas-iics-codemigrate","FTPS should be required in function apps","portal.azure.com/#blade/Microsoft_Azure_Security/RecommendationsBlade/assessmentKey/972a6579-f38f-c0b9-1b4b-a5bbeba3ab5b/resourceId/%2fsubscriptions%2f293862ec-18f4-4283-a3b0-06549e36f8e1%2fresourcegroups%2fsniicsmgprdrgp001%2fproviders%2fmicrosoft.web%2fsites%2fafas-iics-codemigrate","2/13/2022 3:49:15 PM"
